key,value
28587.0,"{""AN3"":0.5114,""AN4"":0.2991,""AN5"":-8.6105,""AN6"":-4.731,""AN7"":3.0204,""AN8"":-6.4316,""AN9"":-5.8616,""AN10"":-3.4044,""SPEED"":1.139654769081605E-4,""ID"":521.0,""TIMESTAMP"":""2020-06-09 11:53:19""}"
19689.0,"{""AN3"":3.3018,""AN4"":-0.80436,""AN5"":0.63307,""AN6"":-3.9436,""AN7"":10.358,""AN8"":-0.168,""AN9"":0.050485,""AN10"":0.0078401,""SPEED"":1.2483036368715383E-4,""ID"":521.0,""TIMESTAMP"":""2020-06-09 11:53:19""}"
91994.0,"{""AN3"":-0.78802,""AN4"":-3.1049,""AN5"":-2.1097,""AN6"":-2.095,""AN7"":3.012,""AN8"":-1.2769,""AN9"":1.5547,""AN10"":-5.224,""SPEED"":6.174460631313645E-4,""ID"":525.0,""TIMESTAMP"":""2020-06-09 11:53:23""}"
561.0,"{""AN3"":2.3379,""AN4"":-0.47952,""AN5"":-3.6526,""AN6"":4.8853,""AN7"":-5.905,""AN8"":-3.1227,""AN9"":-1.037,""AN10"":0.10534,""SPEED"":6.358307747472292E-5,""ID"":613.0,""TIMESTAMP"":""2020-06-09 11:54:51""}"
7154.0,"{""AN3"":-0.76249,""AN4"":1.0444,""AN5"":0.84476,""AN6"":4.2302,""AN7"":-3.3581,""AN8"":-1.1708,""AN9"":-3.8036,""AN10"":-1.3826,""SPEED"":5.53106904978279E-4,""ID"":562.0,""TIMESTAMP"":""2020-06-09 11:54:00""}"
48407.0,"{""AN3"":4.5551,""AN4"":-7.6019,""AN5"":2.4114,""AN6"":-5.8856,""AN7"":-2.0004,""AN8"":1.5121,""AN9"":10.088,""AN10"":1.3784,""SPEED"":7.866829374441489E-4,""ID"":742.0,""TIMESTAMP"":""2020-06-09 11:57:00""}"
93817.0,"{""AN3"":0.018318,""AN4"":2.9384,""AN5"":-8.9335,""AN6"":-2.1448,""AN7"":4.1474,""AN8"":-6.4512,""AN9"":6.1717,""AN10"":3.2695,""SPEED"":5.266506133689483E-4,""ID"":749.0,""TIMESTAMP"":""2020-06-09 11:57:07""}"
31724.0,"{""AN3"":1.9961,""AN4"":-0.29093,""AN5"":-0.59337,""AN6"":-0.71218,""AN7"":7.2245,""AN8"":5.193,""AN9"":0.92772,""AN10"":4.4849,""SPEED"":7.424020297932961E-4,""ID"":738.0,""TIMESTAMP"":""2020-06-09 11:56:56""}"
40448.0,"{""AN3"":1.7175,""AN4"":-2.5238,""AN5"":5.1773,""AN6"":2.0323,""AN7"":0.61849,""AN8"":-3.2005,""AN9"":-9.3068,""AN10"":6.4039,""SPEED"":8.986014902835153E-4,""ID"":582.0,""TIMESTAMP"":""2020-06-09 11:54:20""}"
64855.0,"{""AN3"":-6.3071,""AN4"":-0.019382,""AN5"":2.1111,""AN6"":4.3455,""AN7"":-4.5089,""AN8"":2.4111,""AN9"":-16.274,""AN10"":2.5308,""SPEED"":5.139197245163083E-4,""ID"":732.0,""TIMESTAMP"":""2020-06-09 11:56:50""}"
6737.0,"{""AN3"":-0.25137,""AN4"":0.19928,""AN5"":-0.097189,""AN6"":-4.6721,""AN7"":3.0552,""AN8"":-9.2766,""AN9"":8.8093,""AN10"":-3.1844,""SPEED"":2.9301440999947206E-4,""ID"":570.0,""TIMESTAMP"":""2020-06-09 11:54:08""}"
7923.0,"{""AN3"":-0.70944,""AN4"":-1.0471,""AN5"":-1.4979,""AN6"":2.5337,""AN7"":-0.51426,""AN8"":4.543,""AN9"":-2.25,""AN10"":-1.0298,""SPEED"":2.884810675069109E-4,""ID"":646.0,""TIMESTAMP"":""2020-06-09 11:55:24""}"
32182.0,"{""AN3"":-2.0487,""AN4"":0.52291,""AN5"":-1.8942,""AN6"":4.2637,""AN7"":1.4807,""AN8"":-1.1766,""AN9"":2.4945,""AN10"":-7.6143,""SPEED"":7.593711980482058E-4,""ID"":592.0,""TIMESTAMP"":""2020-06-09 11:54:30""}"
68738.0,"{""AN3"":-2.6788,""AN4"":1.0306,""AN5"":2.7512,""AN6"":1.1068,""AN7"":-1.8944,""AN8"":-11.052,""AN9"":-6.6463,""AN10"":-3.4097,""SPEED"":8.365657170624589E-4,""ID"":600.0,""TIMESTAMP"":""2020-06-09 11:54:38""}"
39528.0,"{""AN3"":-2.4402,""AN4"":1.9598,""AN5"":8.363,""AN6"":-2.7135,""AN7"":-0.97058,""AN8"":-5.6964,""AN9"":-1.1865,""AN10"":-0.1646,""SPEED"":5.431816246459499E-4,""ID"":534.0,""TIMESTAMP"":""2020-06-09 11:53:32""}"
60796.0,"{""AN3"":1.0264,""AN4"":-3.5924,""AN5"":5.8451,""AN6"":-3.3128,""AN7"":0.75628,""AN8"":9.0457,""AN9"":2.1107,""AN10"":3.6517,""SPEED"":7.275851029056692E-4,""ID"":572.0,""TIMESTAMP"":""2020-06-09 11:54:10""}"
81294.0,"{""AN3"":2.3573,""AN4"":-2.8377,""AN5"":-0.34265,""AN6"":-3.5353,""AN7"":-0.43335,""AN8"":-5.237,""AN9"":4.7645,""AN10"":-4.7273,""SPEED"":9.621066114882403E-4,""ID"":520.0,""TIMESTAMP"":""2020-06-09 11:53:18""}"
45160.0,"{""AN3"":1.8884,""AN4"":-2.1277,""AN5"":-2.1446,""AN6"":0.90816,""AN7"":-1.0344,""AN8"":7.3802,""AN9"":-3.3783,""AN10"":5.3109,""SPEED"":6.145802849645328E-4,""ID"":618.0,""TIMESTAMP"":""2020-06-09 11:54:56""}"
53444.0,"{""AN3"":-3.4517,""AN4"":-1.973,""AN5"":-3.7025,""AN6"":-1.7114,""AN7"":-8.6583,""AN8"":2.0644,""AN9"":-5.6276,""AN10"":3.1097,""SPEED"":5.883358291241778E-4,""ID"":547.0,""TIMESTAMP"":""2020-06-09 11:53:45""}"
19054.0,"{""AN3"":-1.0069,""AN4"":3.8389,""AN5"":-10.466,""AN6"":-1.0439,""AN7"":-1.2446,""AN8"":-8.4625,""AN9"":-6.8675,""AN10"":3.8629,""SPEED"":1.0712589509263082E-4,""ID"":517.0,""TIMESTAMP"":""2020-06-09 11:53:15""}"
22955.0,"{""AN3"":0.085441,""AN4"":1.4608,""AN5"":3.445,""AN6"":7.2974,""AN7"":-2.337,""AN8"":9.8694,""AN9"":7.2135,""AN10"":-1.8911,""SPEED"":1.6865934936104287E-4,""ID"":636.0,""TIMESTAMP"":""2020-06-09 11:55:14""}"
23608.0,"{""AN3"":-3.2604,""AN4"":-3.8672,""AN5"":-1.2873,""AN6"":3.0247,""AN7"":-0.24833,""AN8"":2.2026,""AN9"":-13.762,""AN10"":-1.2704,""SPEED"":2.771522615620893E-4,""ID"":583.0,""TIMESTAMP"":""2020-06-09 11:54:21""}"
32889.0,"{""AN3"":-0.76572,""AN4"":-1.5505,""AN5"":-0.035028,""AN6"":-3.6917,""AN7"":-5.6286,""AN8"":1.1436,""AN9"":-12.069,""AN10"":4.2169,""SPEED"":2.65730389183397E-4,""ID"":534.0,""TIMESTAMP"":""2020-06-09 11:53:32""}"
93895.0,"{""AN3"":3.5454,""AN4"":-4.868,""AN5"":1.2657,""AN6"":6.8254,""AN7"":7.2994,""AN8"":13.051,""AN9"":12.716,""AN10"":-5.308,""SPEED"":6.974975360864258E-4,""ID"":650.0,""TIMESTAMP"":""2020-06-09 11:55:28""}"
90912.0,"{""AN3"":-1.9172,""AN4"":3.5794,""AN5"":0.86813,""AN6"":-10.497,""AN7"":5.6446,""AN8"":-4.5352,""AN9"":12.532,""AN10"":-1.8479,""SPEED"":9.789594320875356E-4,""ID"":566.0,""TIMESTAMP"":""2020-06-09 11:54:04""}"
52776.0,"{""AN3"":3.7807,""AN4"":-5.5408,""AN5"":-0.25589,""AN6"":-2.9098,""AN7"":-4.4275,""AN8"":5.0759,""AN9"":-8.1438,""AN10"":2.7666,""SPEED"":6.327450374656217E-4,""ID"":718.0,""TIMESTAMP"":""2020-06-09 11:56:36""}"
75578.0,"{""AN3"":-3.3836,""AN4"":-1.5339,""AN5"":-1.1244,""AN6"":2.1401,""AN7"":-4.4645,""AN8"":4.6454,""AN9"":6.0017,""AN10"":-4.9658,""SPEED"":1.9589514367153603E-4,""ID"":605.0,""TIMESTAMP"":""2020-06-09 11:54:43""}"
93936.0,"{""AN3"":-1.2512,""AN4"":4.3132,""AN5"":-1.6809,""AN6"":3.3784,""AN7"":-5.4294,""AN8"":-5.5078,""AN9"":5.6331,""AN10"":-6.2932,""SPEED"":7.609583219552077E-4,""ID"":581.0,""TIMESTAMP"":""2020-06-09 11:54:19""}"
79034.0,"{""AN3"":-1.3691,""AN4"":-3.2209,""AN5"":10.761,""AN6"":7.0565,""AN7"":-0.50605,""AN8"":17.048,""AN9"":-0.53172,""AN10"":-1.41,""SPEED"":7.628627694875004E-4,""ID"":518.0,""TIMESTAMP"":""2020-06-09 11:53:16""}"
24392.0,"{""AN3"":2.4816,""AN4"":-2.227,""AN5"":-2.7161,""AN6"":1.556,""AN7"":-6.6139,""AN8"":-3.7786,""AN9"":-6.3986,""AN10"":1.5753,""SPEED"":7.494811250893897E-4,""ID"":713.0,""TIMESTAMP"":""2020-06-09 11:56:31""}"
20546.0,"{""AN3"":-0.41604,""AN4"":0.27077,""AN5"":-3.1591,""AN6"":-3.6378,""AN7"":8.4637,""AN8"":7.6538,""AN9"":3.3741,""AN10"":0.15566,""SPEED"":8.93950407887907E-4,""ID"":654.0,""TIMESTAMP"":""2020-06-09 11:55:32""}"
514.0,"{""AN3"":-0.8986,""AN4"":-0.81998,""AN5"":-4.2,""AN6"":-7.6258,""AN7"":-0.90811,""AN8"":-2.0526,""AN9"":-10.895,""AN10"":3.2333,""SPEED"":5.055777529505073E-4,""ID"":539.0,""TIMESTAMP"":""2020-06-09 11:53:37""}"
19704.0,"{""AN3"":3.866,""AN4"":-0.89346,""AN5"":0.66342,""AN6"":-1.807,""AN7"":5.3883,""AN8"":2.2075,""AN9"":4.2177,""AN10"":-2.4943,""SPEED"":8.244027042107367E-4,""ID"":749.0,""TIMESTAMP"":""2020-06-09 11:57:07""}"
43504.0,"{""AN3"":-2.6986,""AN4"":1.0869,""AN5"":-0.050079,""AN6"":-2.1041,""AN7"":-0.23702,""AN8"":2.6915,""AN9"":-6.7983,""AN10"":6.3749,""SPEED"":9.8147889524318E-4,""ID"":527.0,""TIMESTAMP"":""2020-06-09 11:53:25""}"
94761.0,"{""AN3"":1.2182,""AN4"":-3.0758,""AN5"":4.4559,""AN6"":4.0615,""AN7"":1.9627,""AN8"":1.395,""AN9"":0.26699,""AN10"":1.3271,""SPEED"":2.7352762338416923E-4,""ID"":708.0,""TIMESTAMP"":""2020-06-09 11:56:26""}"
11575.0,"{""AN3"":4.3568,""AN4"":2.7674,""AN5"":-0.32503,""AN6"":-1.6447,""AN7"":-1.2902,""AN8"":-13.882,""AN9"":-0.63449,""AN10"":2.6523,""SPEED"":1.878294659268831E-4,""ID"":537.0,""TIMESTAMP"":""2020-06-09 11:53:35""}"
53380.0,"{""AN3"":3.6032,""AN4"":0.12003,""AN5"":2.2474,""AN6"":2.3597,""AN7"":-2.483,""AN8"":-18.562,""AN9"":-10.415,""AN10"":-3.1671,""SPEED"":8.741535309039445E-4,""ID"":582.0,""TIMESTAMP"":""2020-06-09 11:54:20""}"
626.0,"{""AN3"":-2.6793,""AN4"":2.4578,""AN5"":3.5957,""AN6"":4.0644,""AN7"":0.34542,""AN8"":-6.8982,""AN9"":-1.3928,""AN10"":0.4542,""SPEED"":7.64725876621687E-4,""ID"":595.0,""TIMESTAMP"":""2020-06-09 11:54:33""}"
3435.0,"{""AN3"":0.39898,""AN4"":-0.19922,""AN5"":-5.2728,""AN6"":-0.96147,""AN7"":-2.9076,""AN8"":-17.279,""AN9"":-8.6753,""AN10"":-2.0461,""SPEED"":5.860865599730007E-4,""ID"":567.0,""TIMESTAMP"":""2020-06-09 11:54:05""}"
82649.0,"{""AN3"":-5.742,""AN4"":-0.64902,""AN5"":2.3788,""AN6"":-8.0545,""AN7"":3.9673,""AN8"":-6.0522,""AN9"":-1.4339,""AN10"":-4.6651,""SPEED"":2.8042465593250298E-5,""ID"":725.0,""TIMESTAMP"":""2020-06-09 11:56:43""}"
11988.0,"{""AN3"":3.1536,""AN4"":3.9224,""AN5"":-8.0448,""AN6"":1.6738,""AN7"":3.4202,""AN8"":-0.67656,""AN9"":2.518,""AN10"":3.2599,""SPEED"":1.4401634394411257E-4,""ID"":631.0,""TIMESTAMP"":""2020-06-09 11:55:09""}"
22488.0,"{""AN3"":-2.107,""AN4"":3.3557,""AN5"":-4.4576,""AN6"":-3.6905,""AN7"":0.42633,""AN8"":8.8986,""AN9"":5.0878,""AN10"":6.3662,""SPEED"":2.9899310354210008E-6,""ID"":639.0,""TIMESTAMP"":""2020-06-09 11:55:17""}"
97174.0,"{""AN3"":-3.7769,""AN4"":-5.2204,""AN5"":-3.2385,""AN6"":-1.2581,""AN7"":2.7611,""AN8"":4.0012,""AN9"":5.682,""AN10"":1.6199,""SPEED"":7.034174039473433E-4,""ID"":538.0,""TIMESTAMP"":""2020-06-09 11:53:36""}"
22271.0,"{""AN3"":-0.41619,""AN4"":0.13874,""AN5"":12.131,""AN6"":3.5487,""AN7"":-1.3404,""AN8"":4.8541,""AN9"":4.4491,""AN10"":2.5183,""SPEED"":9.987832517786676E-4,""ID"":737.0,""TIMESTAMP"":""2020-06-09 11:56:55""}"
22156.0,"{""AN3"":1.7985,""AN4"":7.9885,""AN5"":-8.0313,""AN6"":1.3159,""AN7"":-4.1217,""AN8"":3.6651,""AN9"":4.1515,""AN10"":-1.5142,""SPEED"":8.0802389014037E-4,""ID"":575.0,""TIMESTAMP"":""2020-06-09 11:54:13""}"
87463.0,"{""AN3"":-0.47036,""AN4"":-0.92368,""AN5"":-0.71781,""AN6"":5.1957,""AN7"":-0.39825,""AN8"":4.549,""AN9"":-2.885,""AN10"":2.2811,""SPEED"":2.11319219916547E-4,""ID"":721.0,""TIMESTAMP"":""2020-06-09 11:56:39""}"
68577.0,"{""AN3"":-5.0463,""AN4"":-3.3175,""AN5"":2.5663,""AN6"":5.1786,""AN7"":2.5099,""AN8"":13.595,""AN9"":-0.74921,""AN10"":7.6715,""SPEED"":7.729713451144388E-4,""ID"":661.0,""TIMESTAMP"":""2020-06-09 11:55:39""}"
93679.0,"{""AN3"":-3.8342,""AN4"":2.393,""AN5"":6.8327,""AN6"":-1.1269,""AN7"":2.1907,""AN8"":1.0851,""AN9"":0.082364,""AN10"":-1.0357,""SPEED"":2.689045007354045E-4,""ID"":745.0,""TIMESTAMP"":""2020-06-09 11:57:03""}"
6603.0,"{""AN3"":1.0192,""AN4"":-1.2212,""AN5"":-4.1208,""AN6"":-3.3326,""AN7"":-2.1381,""AN8"":2.341,""AN9"":0.41814,""AN10"":6.6262,""SPEED"":3.712459362877651E-5,""ID"":599.0,""TIMESTAMP"":""2020-06-09 11:54:37""}"
33573.0,"{""AN3"":-4.3525,""AN4"":-5.4244,""AN5"":1.5182,""AN6"":-3.475,""AN7"":0.1028,""AN8"":13.012,""AN9"":-5.8599,""AN10"":-3.1888,""SPEED"":1.0305433953206921E-4,""ID"":507.0,""TIMESTAMP"":""2020-06-09 11:53:05""}"
55073.0,"{""AN3"":-2.7456,""AN4"":1.3848,""AN5"":-1.1792,""AN6"":4.0216,""AN7"":-4.0113,""AN8"":-10.037,""AN9"":20.101,""AN10"":-4.7508,""SPEED"":2.9585498468807193E-4,""ID"":711.0,""TIMESTAMP"":""2020-06-09 11:56:29""}"
86051.0,"{""AN3"":-5.4981,""AN4"":0.66431,""AN5"":-3.1243,""AN6"":-0.44312,""AN7"":-0.71726,""AN8"":6.4349,""AN9"":-4.5704,""AN10"":3.5559,""SPEED"":7.559650632556607E-4,""ID"":575.0,""TIMESTAMP"":""2020-06-09 11:54:13""}"
13239.0,"{""AN3"":-0.93229,""AN4"":1.508,""AN5"":0.30967,""AN6"":1.6758,""AN7"":0.61302,""AN8"":9.7234,""AN9"":9.4708,""AN10"":0.14779,""SPEED"":1.5016200706519155E-4,""ID"":566.0,""TIMESTAMP"":""2020-06-09 11:54:04""}"
52781.0,"{""AN3"":3.912,""AN4"":-0.052792,""AN5"":-4.0803,""AN6"":-2.6199,""AN7"":0.074247,""AN8"":-2.0334,""AN9"":-11.022,""AN10"":3.8436,""SPEED"":1.5859237503117708E-4,""ID"":667.0,""TIMESTAMP"":""2020-06-09 11:55:45""}"
80547.0,"{""AN3"":-4.4109,""AN4"":-5.8078,""AN5"":1.1233,""AN6"":-1.9011,""AN7"":1.5008,""AN8"":-4.0889,""AN9"":3.6371,""AN10"":-7.4584,""SPEED"":9.738632346508405E-4,""ID"":724.0,""TIMESTAMP"":""2020-06-09 11:56:42""}"
96671.0,"{""AN3"":3.229,""AN4"":-6.8568,""AN5"":2.7312,""AN6"":-0.61742,""AN7"":-2.0931,""AN8"":-2.0111,""AN9"":-1.7487,""AN10"":0.62873,""SPEED"":7.532915159514763E-4,""ID"":706.0,""TIMESTAMP"":""2020-06-09 11:56:24""}"
22238.0,"{""AN3"":-1.5904,""AN4"":1.5358,""AN5"":-4.3242,""AN6"":7.73,""AN7"":-4.1918,""AN8"":-10.454,""AN9"":-8.0769,""AN10"":-0.8402,""SPEED"":5.093698053701184E-4,""ID"":728.0,""TIMESTAMP"":""2020-06-09 11:56:46""}"
39581.0,"{""AN3"":1.0628,""AN4"":-1.6184,""AN5"":-7.1069,""AN6"":-4.5461,""AN7"":0.11042,""AN8"":-2.1483,""AN9"":11.739,""AN10"":0.67552,""SPEED"":2.44858301523599E-4,""ID"":738.0,""TIMESTAMP"":""2020-06-09 11:56:56""}"
69403.0,"{""AN3"":-0.84776,""AN4"":-1.45,""AN5"":-4.9658,""AN6"":-1.3604,""AN7"":6.8044,""AN8"":-3.758,""AN9"":9.3684,""AN10"":-1.177,""SPEED"":3.1009455635179706E-4,""ID"":681.0,""TIMESTAMP"":""2020-06-09 11:55:59""}"
77671.0,"{""AN3"":0.68248,""AN4"":4.6229,""AN5"":5.3476,""AN6"":1.8303,""AN7"":-4.7352,""AN8"":0.12253,""AN9"":-4.5781,""AN10"":4.8259,""SPEED"":1.7634667490603695E-4,""ID"":621.0,""TIMESTAMP"":""2020-06-09 11:54:59""}"
93324.0,"{""AN3"":-3.1613,""AN4"":-1.4633,""AN5"":0.60738,""AN6"":-0.75674,""AN7"":-0.30413,""AN8"":-0.9605,""AN9"":1.4277,""AN10"":-4.2171,""SPEED"":4.609392317792449E-6,""ID"":642.0,""TIMESTAMP"":""2020-06-09 11:55:20""}"
5331.0,"{""AN3"":3.1623,""AN4"":0.18677,""AN5"":-4.8999,""AN6"":-0.78513,""AN7"":2.4259,""AN8"":-3.7153,""AN9"":4.5209,""AN10"":4.8635,""SPEED"":5.848639635684383E-4,""ID"":511.0,""TIMESTAMP"":""2020-06-09 11:53:09""}"
27499.0,"{""AN3"":1.9814,""AN4"":-2.8875,""AN5"":-0.88545,""AN6"":-5.0309,""AN7"":-2.832,""AN8"":-4.7961,""AN9"":0.19019,""AN10"":-4.6552,""SPEED"":7.310795048589564E-4,""ID"":527.0,""TIMESTAMP"":""2020-06-09 11:53:25""}"
99459.0,"{""AN3"":-3.4072,""AN4"":0.72498,""AN5"":5.9844,""AN6"":3.9711,""AN7"":-3.6578,""AN8"":6.6092,""AN9"":-1.6945,""AN10"":-2.0169,""SPEED"":8.144402391473804E-4,""ID"":636.0,""TIMESTAMP"":""2020-06-09 11:55:14""}"
72551.0,"{""AN3"":1.7126,""AN4"":1.2961,""AN5"":0.18682,""AN6"":2.8632,""AN7"":-2.4201,""AN8"":-3.8435,""AN9"":-1.3366,""AN10"":3.2116,""SPEED"":6.4007689816562E-4,""ID"":585.0,""TIMESTAMP"":""2020-06-09 11:54:23""}"
74953.0,"{""AN3"":0.40987,""AN4"":-3.4969,""AN5"":0.94914,""AN6"":-2.4257,""AN7"":1.7623,""AN8"":9.2934,""AN9"":4.192,""AN10"":2.6756,""SPEED"":2.534489507223098E-4,""ID"":694.0,""TIMESTAMP"":""2020-06-09 11:56:12""}"
37167.0,"{""AN3"":0.65757,""AN4"":-0.31604,""AN5"":2.9112,""AN6"":3.9664,""AN7"":4.2895,""AN8"":-3.4349,""AN9"":1.2317,""AN10"":-2.2824,""SPEED"":8.127994133334911E-4,""ID"":558.0,""TIMESTAMP"":""2020-06-09 11:53:56""}"
40497.0,"{""AN3"":0.6835,""AN4"":-2.7396,""AN5"":9.9477,""AN6"":-3.3314,""AN7"":-2.7772,""AN8"":-0.60432,""AN9"":5.882,""AN10"":0.90652,""SPEED"":6.281364882079204E-4,""ID"":685.0,""TIMESTAMP"":""2020-06-09 11:56:03""}"
69554.0,"{""AN3"":-4.4629,""AN4"":1.8382,""AN5"":-0.56633,""AN6"":3.1151,""AN7"":-3.2271,""AN8"":9.7914,""AN9"":-6.5583,""AN10"":0.73509,""SPEED"":9.583187561530724E-4,""ID"":702.0,""TIMESTAMP"":""2020-06-09 11:56:20""}"
63834.0,"{""AN3"":4.6545,""AN4"":0.30859,""AN5"":-9.4869,""AN6"":-6.6194,""AN7"":4.6304,""AN8"":-6.8364,""AN9"":11.486,""AN10"":2.1375,""SPEED"":7.396257242178213E-4,""ID"":714.0,""TIMESTAMP"":""2020-06-09 11:56:32""}"
61860.0,"{""AN3"":1.6981,""AN4"":-2.2231,""AN5"":-3.3367,""AN6"":1.3474,""AN7"":2.8832,""AN8"":0.69568,""AN9"":-1.3112,""AN10"":2.4348,""SPEED"":7.338109299561556E-4,""ID"":731.0,""TIMESTAMP"":""2020-06-09 11:56:49""}"
99493.0,"{""AN3"":-3.4249,""AN4"":0.90451,""AN5"":-2.2378,""AN6"":-3.3037,""AN7"":6.6948,""AN8"":-21.884,""AN9"":7.3999,""AN10"":4.4278,""SPEED"":6.345603453731894E-4,""ID"":660.0,""TIMESTAMP"":""2020-06-09 11:55:38""}"
64676.0,"{""AN3"":-3.0595,""AN4"":-2.0303,""AN5"":2.1953,""AN6"":-1.7411,""AN7"":6.23,""AN8"":-0.059035,""AN9"":21.54,""AN10"":3.8162,""SPEED"":5.236099618259708E-4,""ID"":623.0,""TIMESTAMP"":""2020-06-09 11:55:01""}"
6994.0,"{""AN3"":0.30682,""AN4"":-6.8625,""AN5"":-1.4609,""AN6"":-0.49499,""AN7"":-2.7359,""AN8"":-3.7745,""AN9"":-0.66625,""AN10"":-0.087075,""SPEED"":7.383729901422202E-4,""ID"":506.0,""TIMESTAMP"":""2020-06-09 11:53:04""}"
48058.0,"{""AN3"":1.031,""AN4"":1.2423,""AN5"":-2.6921,""AN6"":-1.9398,""AN7"":-1.2087,""AN8"":-3.3756,""AN9"":-6.8279,""AN10"":-2.1891,""SPEED"":1.2793341573935957E-4,""ID"":729.0,""TIMESTAMP"":""2020-06-09 11:56:47""}"
99896.0,"{""AN3"":-3.0829,""AN4"":-4.2752,""AN5"":3.257,""AN6"":-0.95045,""AN7"":0.24821,""AN8"":-3.5441,""AN9"":2.5496,""AN10"":3.2762,""SPEED"":1.200897839336521E-4,""ID"":529.0,""TIMESTAMP"":""2020-06-09 11:53:27""}"
85944.0,"{""AN3"":-4.4331,""AN4"":-1.396,""AN5"":3.524,""AN6"":7.5436,""AN7"":-1.1429,""AN8"":-4.7454,""AN9"":2.2737,""AN10"":-5.8512,""SPEED"":2.673716769464762E-4,""ID"":696.0,""TIMESTAMP"":""2020-06-09 11:56:14""}"
81153.0,"{""AN3"":-4.8253,""AN4"":-2.2783,""AN5"":5.4993,""AN6"":-3.3519,""AN7"":0.99973,""AN8"":10.815,""AN9"":-6.5092,""AN10"":-2.2071,""SPEED"":9.92393339478888E-4,""ID"":540.0,""TIMESTAMP"":""2020-06-09 11:53:38""}"
37559.0,"{""AN3"":2.5906,""AN4"":0.7381,""AN5"":-0.58505,""AN6"":-0.37352,""AN7"":1.7996,""AN8"":-12.476,""AN9"":-10.399,""AN10"":-1.1913,""SPEED"":8.392711672110288E-4,""ID"":697.0,""TIMESTAMP"":""2020-06-09 11:56:15""}"
71590.0,"{""AN3"":3.5629,""AN4"":-4.7352,""AN5"":0.080849,""AN6"":-5.2868,""AN7"":13.596,""AN8"":-8.7309,""AN9"":2.7207,""AN10"":2.0472,""SPEED"":9.62639136201952E-4,""ID"":681.0,""TIMESTAMP"":""2020-06-09 11:55:59""}"
6947.0,"{""AN3"":-1.7645,""AN4"":-2.5312,""AN5"":6.0481,""AN6"":-1.9068,""AN7"":3.3961,""AN8"":-5.8374,""AN9"":6.9419,""AN10"":2.6983,""SPEED"":3.7429369007026535E-4,""ID"":741.0,""TIMESTAMP"":""2020-06-09 11:56:59""}"
6609.0,"{""AN3"":4.0747,""AN4"":-1.9419,""AN5"":6.3838,""AN6"":3.8521,""AN7"":-1.0865,""AN8"":-6.0119,""AN9"":4.1144,""AN10"":-2.2941,""SPEED"":1.0518428052437811E-4,""ID"":522.0,""TIMESTAMP"":""2020-06-09 11:53:20""}"
96513.0,"{""AN3"":0.9117,""AN4"":-0.98182,""AN5"":9.9148,""AN6"":1.7365,""AN7"":-1.1623,""AN8"":-3.0158,""AN9"":13.356,""AN10"":-7.5483,""SPEED"":6.611157153208283E-4,""ID"":531.0,""TIMESTAMP"":""2020-06-09 11:53:29""}"
40898.0,"{""AN3"":1.7879,""AN4"":1.4545,""AN5"":2.2179,""AN6"":-0.5828,""AN7"":-2.1603,""AN8"":-16.42,""AN9"":10.924,""AN10"":-3.1157,""SPEED"":7.933071595860957E-4,""ID"":621.0,""TIMESTAMP"":""2020-06-09 11:54:59""}"
96152.0,"{""AN3"":-3.4393,""AN4"":-0.7688,""AN5"":-2.0018,""AN6"":-1.7104,""AN7"":-5.24,""AN8"":-3.515,""AN9"":-3.1064,""AN10"":-1.9916,""SPEED"":9.930130963680085E-4,""ID"":648.0,""TIMESTAMP"":""2020-06-09 11:55:26""}"
75576.0,"{""AN3"":-1.2493,""AN4"":-0.32329,""AN5"":-1.8478,""AN6"":-0.43222,""AN7"":0.95856,""AN8"":-6.3475,""AN9"":6.2244,""AN10"":0.029804,""SPEED"":8.751956202312398E-4,""ID"":583.0,""TIMESTAMP"":""2020-06-09 11:54:21""}"
7923.0,"{""AN3"":-3.2386,""AN4"":-1.2104,""AN5"":12.064,""AN6"":3.2401,""AN7"":2.347,""AN8"":14.394,""AN9"":6.6454,""AN10"":2.3469,""SPEED"":5.82763641864829E-4,""ID"":718.0,""TIMESTAMP"":""2020-06-09 11:56:36""}"
25582.0,"{""AN3"":-1.2656,""AN4"":3.1429,""AN5"":-0.29456,""AN6"":-2.1785,""AN7"":4.5169,""AN8"":-5.8611,""AN9"":9.4676,""AN10"":0.020409,""SPEED"":5.736314796987717E-4,""ID"":525.0,""TIMESTAMP"":""2020-06-09 11:53:23""}"
95361.0,"{""AN3"":3.2003,""AN4"":-4.3415,""AN5"":-6.306,""AN6"":-5.9297,""AN7"":-1.7165,""AN8"":7.5143,""AN9"":9.6078,""AN10"":-0.96566,""SPEED"":5.969033573215383E-4,""ID"":676.0,""TIMESTAMP"":""2020-06-09 11:55:54""}"
9045.0,"{""AN3"":-0.27073,""AN4"":1.8869,""AN5"":4.7959,""AN6"":-2.8165,""AN7"":-5.298,""AN8"":4.3735,""AN9"":-4.1375,""AN10"":0.6262,""SPEED"":6.992830518864793E-4,""ID"":684.0,""TIMESTAMP"":""2020-06-09 11:56:02""}"
2619.0,"{""AN3"":4.2762,""AN4"":1.4814,""AN5"":2.674,""AN6"":4.5391,""AN7"":-7.952,""AN8"":3.9837,""AN9"":-2.4308,""AN10"":-2.0779,""SPEED"":8.273205954575802E-5,""ID"":609.0,""TIMESTAMP"":""2020-06-09 11:54:47""}"
